College Code,College Name,Branch Code,Branch Name,Status,Seat Type,Category,Rank,Percentile,District
1002,"Government College of Engineering, Amravati",100219110,Civil Engineering,Government Autonomous Home University : Autonomous Institute,State Level,GOPENS,34692,91.7858261,Amravati
1002,"Government College of Engineering, Amravati",100219110,Civil Engineering,Government Autonomous Home University : Autonomous Institute,State Level,GSCS,59898,85.6921506,Amravati
1002,"Government College of Engineering, Amravati",100219110,Civil Engineering,Government Autonomous Home University : Autonomous Institute,State Level,GSTS,83081,79.9864621,Amravati
1002,"Government College of Engineering, Amravati",100219110,Civil Engineering,Government Autonomous Home University : Autonomous Institute,State Level,GVJS,42419,89.9742931,Amravati
1002,"Government College of Engineering, Amravati",100219110,Civil Engineering,Government Autonomous Home University : Autonomous Institute,State Level,GNT1S,37979,90.9657321,Amravati
1002,"Government College of Engineering, Amravati",100219110,Civil Engineering,Government Autonomous Home University : Autonomous Institute,State Level,GNT2S,49413,88.245893,Amravati
1002,"Government College of Engineering, Amravati",100219110,Civil Engineering,Government Autonomous Home University : Autonomous Institute,State Level,GNT3S,38815,90.8146472,Amravati
1002,"Government College of Engineering, Amravati",100219110,Civil Engineering,Government Autonomous Home University : Autonomous Institute,State Level,GOBCS,39541,90.5704062,Amravati
1002,"Government College of Engineering, Amravati",100219110,Civil Engineering,Government Autonomous Home University : Autonomous Institute,State Level,GSEBCS,43228,89.6830085,Amravati
1002,"Government College of Engineering, Amravati",100219110,Civil Engineering,Government Autonomous Home University : Autonomous Institute,State Level,LOPENS,29259,93.0716724,Amravati
1002,"Government College of Engineering, Amravati",100219110,Civil Engineering,Government Autonomous Home University : Autonomous Institute,State Level,LSCS,48878,88.2977496,Amravati
1002,"Government College of Engineering, Amravati",100219110,Civil Engineering,Government Autonomous Home University : Autonomous Institute,State Level,LSTS,78065,81.2365306,Amravati
1002,"Government College of Engineering, Amravati",100219110,Civil Engineering,Government Autonomous Home University : Autonomous Institute,State Level,LOBCS,31224,92.5914149,Amravati
1002,"Government College of Engineering, Amravati",100219110,Civil Engineering,Government Autonomous Home University : Autonomous Institute,State Level,LSEBCS,43376,89.6590708,Amravati
1002,"Government College of Engineering, Amravati",100219110,Civil Engineering,Government Autonomous Home University : Autonomous Institute,State Level,PWDOPENS,56918,86.3943435,Amravati
1002,"Government College of Engineering, Amravati",100219110,Civil Engineering,Government Autonomous Home University : Autonomous Institute,State Level,PWDOBCS,197479,37.1379111,Amravati
1002,"Government College of Engineering, Amravati",100219110,Civil Engineering,Government Autonomous Home University : Autonomous Institute,State Level,DEFOPENS,81290,80.4716144,Amravati
1002,"Government College of Engineering, Amravati",100219110,Civil Engineering,Government Autonomous Home University : Autonomous Institute,State Level,DEFOBCS,192421,40.4162412,Amravati
1002,"Government College of Engineering, Amravati",100219110,Civil Engineering,Government Autonomous Home University : Autonomous Institute,State Level,TFWS,24536,94.2142883,Amravati
1002,"Government College of Engineering, Amravati",100219110,Civil Engineering,Government Autonomous Home University : Autonomous Institute,State Level,PWDRSTS,156087,57.4188806,Amravati
1002,"Government College of Engineering, Amravati",100219110,Civil Engineering,Government Autonomous Home University : Autonomous Institute,State Level,DEFRSCS,183913,44.6246246,Amravati
1002,"Government College of Engineering, Amravati",100219110,Civil Engineering,Government Autonomous Home University : Autonomous Institute,State Level,EWS,65351,84.3786315,Amravati
1002,"Government College of Engineering, Amravati",100224210,Computer Science and Engineering,Government Autonomous Home University : Autonomous Institute,State Level,GOPENS,10819,97.4547994,Amravati
1002,"Government College of Engineering, Amravati",100224210,Computer Science and Engineering,Government Autonomous Home University : Autonomous Institute,State Level,GSCS,25008,94.0949981,Amravati
1002,"Government College of Engineering, Amravati",100224210,Computer Science and Engineering,Government Autonomous Home University : Autonomous Institute,State Level,GSTS,50959,87.921673,Amravati
1002,"Government College of Engineering, Amravati",100224210,Computer Science and Engineering,Government Autonomous Home University : Autonomous Institute,State Level,GVJS,23172,94.5397112,Amravati
1002,"Government College of Engineering, Amravati",100224210,Computer Science and Engineering,Government Autonomous Home University : Autonomous Institute,State Level,GNT1S,17689,95.8699876,Amravati
1002,"Government College of Engineering, Amravati",100224210,Computer Science and Engineering,Government Autonomous Home University : Autonomous Institute,State Level,GNT2S,15117,96.4812287,Amravati
1002,"Government College of Engineering, Amravati",100224210,Computer Science and Engineering,Government Autonomous Home University : Autonomous Institute,State Level,GNT3S,23605,94.4638756,Amravati
1002,"Government College of Engineering, Amravati",100224210,Computer Science and Engineering,Government Autonomous Home University : Autonomous Institute,State Level,GOBCS,11530,97.305038,Amravati
1002,"Government College of Engineering, Amravati",100224210,Computer Science and Engineering,Government Autonomous Home University : Autonomous Institute,State Level,GSEBCS,15607,96.3586613,Amravati
1002,"Government College of Engineering, Amravati",100224210,Computer Science and Engineering,Government Autonomous Home University : Autonomous Institute,State Level,LOPENS,11694,97.286596,Amravati
1002,"Government College of Engineering, Amravati",100224210,Computer Science and Engineering,Government Autonomous Home University : Autonomous Institute,State Level,LSCS,24712,94.1937425,Amravati
1002,"Government College of Engineering, Amravati",100224210,Computer Science and Engineering,Government Autonomous Home University : Autonomous Institute,State Level,LSTS,44994,89.2656035,Amravati
1002,"Government College of Engineering, Amravati",100224210,Computer Science and Engineering,Government Autonomous Home University : Autonomous Institute,State Level,LVJS,25385,93.9889579,Amravati
1002,"Government College of Engineering, Amravati",100224210,Computer Science and Engineering,Government Autonomous Home University : Autonomous Institute,State Level,LNT2S,18446,95.6826425,Amravati
1002,"Government College of Engineering, Amravati",100224210,Computer Science and Engineering,Government Autonomous Home University : Autonomous Institute,State Level,LOBCS,12639,97.0303948,Amravati
1002,"Government College of Engineering, Amravati",100224210,Computer Science and Engineering,Government Autonomous Home University : Autonomous Institute,State Level,LSEBCS,12778,96.996587,Amravati
1002,"Government College of Engineering, Amravati",100224210,Computer Science and Engineering,Government Autonomous Home University : Autonomous Institute,State Level,PWDOPENS,84508,79.4793202,Amravati
1002,"Government College of Engineering, Amravati",100224210,Computer Science and Engineering,Government Autonomous Home University : Autonomous Institute,State Level,PWDOBCS,115669,70.9390112,Amravati
1002,"Government College of Engineering, Amravati",100224210,Computer Science and Engineering,Government Autonomous Home University : Autonomous Institute,State Level,DEFOPENS,27653,93.4464908,Amravati
1002,"Government College of Engineering, Amravati",100224210,Computer Science and Engineering,Government Autonomous Home University : Autonomous Institute,State Level,DEFOBCS,36828,91.2331407,Amravati
1002,"Government College of Engineering, Amravati",100224210,Computer Science and Engineering,Government Autonomous Home University : Autonomous Institute,State Level,TFWS,7025,98.3765891,Amravati
1002,"Government College of Engineering, Amravati",100224210,Computer Science and Engineering,Government Autonomous Home University : Autonomous Institute,State Level,PWDROBCS,102725,74.7351841,Amravati
1002,"Government College of Engineering, Amravati",100224210,Computer Science and Engineering,Government Autonomous Home University : Autonomous Institute,State Level,DEFRSEBCS,28409,93.276493,Amravati
1002,"Government College of Engineering, Amravati",100224210,Computer Science and Engineering,Government Autonomous Home University : Autonomous Institute,State Level,ORPHANN,80210,80.5793663,Amravati
1002,"Government College of Engineering, Amravati",100224210,Computer Science and Engineering,Government Autonomous Home University : Autonomous Institute,State Level,EWS,16040,96.2623043,Amravati
1002,"Government College of Engineering, Amravati",100224610,Information Technology,Government Autonomous Home University : Autonomous Institute,State Level,GOPENS,15469,96.389325,Amravati
1002,"Government College of Engineering, Amravati",100224610,Information Technology,Government Autonomous Home University : Autonomous Institute,State Level,GSCS,32067,92.4132948,Amravati
1002,"Government College of Engineering, Amravati",100224610,Information Technology,Government Autonomous Home University : Autonomous Institute,State Level,GSTS,70849,83.014142,Amravati
1002,"Government College of Engineering, Amravati",100224610,Information Technology,Government Autonomous Home University : Autonomous Institute,State Level,GVJS,25923,93.8884805,Amravati
1002,"Government College of Engineering, Amravati",100224610,Information Technology,Government Autonomous Home University : Autonomous Institute,State Level,GNT2S,19920,95.3151853,Amravati
1002,"Government College of Engineering, Amravati",100224610,Information Technology,Government Autonomous Home University : Autonomous Institute,State Level,GNT3S,26120,93.8402527,Amravati
1002,"Government College of Engineering, Amravati",100224610,Information Technology,Government Autonomous Home University : Autonomous Institute,State Level,GOBCS,15846,96.3129908,Amravati
1002,"Government College of Engineering, Amravati",100224610,Information Technology,Government Autonomous Home University : Autonomous Institute,State Level,GSEBCS,20470,95.1933808,Amravati
1002,"Government College of Engineering, Amravati",100224610,Information Technology,Government Autonomous Home University : Autonomous Institute,State Level,LOPENS,13719,96.7919146,Amravati
1002,"Government College of Engineering, Amravati",100224610,Information Technology,Government Autonomous Home University : Autonomous Institute,State Level,LSCS,30193,92.8590573,Amravati
1002,"Government College of Engineering, Amravati",100224610,Information Technology,Government Autonomous Home University : Autonomous Institute,State Level,LSTS,67881,83.73706,Amravati
1002,"Government College of Engineering, Amravati",100224610,Information Technology,Government Autonomous Home University : Autonomous Institute,State Level,LNT1S,32151,92.4095563,Amravati
1002,"Government College of Engineering, Amravati",100224610,Information Technology,Government Autonomous Home University : Autonomous Institute,State Level,LNT3S,33194,92.1611438,Amravati
1002,"Government College of Engineering, Amravati",100224610,Information Technology,Government Autonomous Home University : Autonomous Institute,State Level,LOBCS,15715,96.3433097,Amravati
1002,"Government College of Engineering, Amravati",100224610,Information Technology,Government Autonomous Home University : Autonomous Institute,State Level,LSEBCS,22314,94.7610231,Amravati
1002,"Government College of Engineering, Amravati",100224610,Information Technology,Government Autonomous Home University : Autonomous Institute,State Level,PWDOPENS,119613,69.8131691,Amravati
1002,"Government College of Engineering, Amravati",100224610,Information Technology,Government Autonomous Home University : Autonomous Institute,State Level,PWDOBCS,152009,59.0801845,Amravati
1002,"Government College of Engineering, Amravati",100224610,Information Technology,Government Autonomous Home University : Autonomous Institute,State Level,DEFOPENS,42061,90.0508521,Amravati
1002,"Government College of Engineering, Amravati",100224610,Information Technology,Government Autonomous Home University : Autonomous Institute,State Level,DEFOBCS,41369,90.1262916,Amravati
1002,"Government College of Engineering, Amravati",100224610,Information Technology,Government Autonomous Home University : Autonomous Institute,State Level,TFWS,12906,96.9644681,Amravati
1002,"Government College of Engineering, Amravati",100224610,Information Technology,Government Autonomous Home University : Autonomous Institute,State Level,PWDROBCS,120162,69.4641016,Amravati
1002,"Government College of Engineering, Amravati",100224610,Information Technology,Government Autonomous Home University : Autonomous Institute,State Level,DEFROBCS,59197,85.9106165,Amravati
1002,"Government College of Engineering, Amravati",100224610,Information Technology,Government Autonomous Home University : Autonomous Institute,State Level,ORPHANI,113502,71.4864246,Amravati
1002,"Government College of Engineering, Amravati",100224610,Information Technology,Government Autonomous Home University : Autonomous Institute,State Level,EWS,25118,94.0675053,Amravati
1002,"Government College of Engineering, Amravati",100229310,Electrical Engineering,Government Autonomous Home University : Autonomous Institute,State Level,GOPENS,25749,93.9372552,Amravati
1002,"Government College of Engineering, Amravati",100229310,Electrical Engineering,Government Autonomous Home University : Autonomous Institute,State Level,GSCS,37861,90.9727817,Amravati
1002,"Government College of Engineering, Amravati",100229310,Electrical Engineering,Government Autonomous Home University : Autonomous Institute,State Level,GSTS,86167,78.9956692,Amravati
1002,"Government College of Engineering, Amravati",100229310,Electrical Engineering,Government Autonomous Home University : Autonomous Institute,State Level,GVJS,41080,90.1775065,Amravati
1002,"Government College of Engineering, Amravati",100229310,Electrical Engineering,Government Autonomous Home University : Autonomous Institute,State Level,GNT1S,44238,89.4962236,Amravati
1002,"Government College of Engineering, Amravati",100229310,Electrical Engineering,Government Autonomous Home University : Autonomous Institute,State Level,GNT2S,33183,92.1611438,Amravati
1002,"Government College of Engineering, Amravati",100229310,Electrical Engineering,Government Autonomous Home University : Autonomous Institute,State Level,GNT3S,41803,90.0962861,Amravati
1002,"Government College of Engineering, Amravati",100229310,Electrical Engineering,Government Autonomous Home University : Autonomous Institute,State Level,GOBCS,27423,93.462703,Amravati
1002,"Government College of Engineering, Amravati",100229310,Electrical Engineering,Government Autonomous Home University : Autonomous Institute,State Level,GSEBCS,40511,90.354069,Amravati
1002,"Government College of Engineering, Amravati",100229310,Electrical Engineering,Government Autonomous Home University : Autonomous Institute,State Level,LOPENS,27090,93.603531,Amravati
1002,"Government College of Engineering, Amravati",100229310,Electrical Engineering,Government Autonomous Home University : Autonomous Institute,State Level,LSCS,45654,89.1809567,Amravati
1002,"Government College of Engineering, Amravati",100229310,Electrical Engineering,Government Autonomous Home University : Autonomous Institute,State Level,LSTS,120869,69.3105802,Amravati
1002,"Government College of Engineering, Amravati",100229310,Electrical Engineering,Government Autonomous Home University : Autonomous Institute,State Level,LVJS,68228,83.7030299,Amravati
1002,"Government College of Engineering, Amravati",100229310,Electrical Engineering,Government Autonomous Home University : Autonomous Institute,State Level,LNT2S,59699,85.791852,Amravati
1002,"Government College of Engineering, Amravati",100229310,Electrical Engineering,Government Autonomous Home University : Autonomous Institute,State Level,LOBCS,29212,93.0779848,Amravati
1002,"Government College of Engineering, Amravati",100229310,Electrical Engineering,Government Autonomous Home University : Autonomous Institute,State Level,LSEBCS,49003,88.2909271,Amravati
1002,"Government College of Engineering, Amravati",100229310,Electrical Engineering,Government Autonomous Home University : Autonomous Institute,State Level,PWDOPENS,142417,62.5282864,Amravati
1002,"Government College of Engineering, Amravati",100229310,Electrical Engineering,Government Autonomous Home University : Autonomous Institute,State Level,DEFOPENS,69085,83.4251983,Amravati
1002,"Government College of Engineering, Amravati",100229310,Electrical Engineering,Government Autonomous Home University : Autonomous Institute,State Level,DEFOBCS,136957,64.087617,Amravati
1002,"Government College of Engineering, Amravati",100229310,Electrical Engineering,Government Autonomous Home University : Autonomous Institute,State Level,TFWS,18917,95.5511974,Amravati
1002,"Government College of Engineering, Amravati",100229310,Electrical Engineering,Government Autonomous Home University : Autonomous Institute,State Level,DEFRSCS,101427,74.9818126,Amravati
1002,"Government College of Engineering, Amravati",100229310,Electrical Engineering,Government Autonomous Home University : Autonomous Institute,State Level,ORPHANN,151134,59.2474828,Amravati
1002,"Government College of Engineering, Amravati",100229310,Electrical Engineering,Government Autonomous Home University : Autonomous Institute,State Level,EWS,48455,88.5024155,Amravati
1002,"Government College of Engineering, Amravati",100237210,Electronics and Telecommunication Engg,Government Autonomous Home University : Autonomous Institute,State Level,GOPENS,18765,95.6128536,Amravati
1002,"Government College of Engineering, Amravati",100237210,Electronics and Telecommunication Engg,Government Autonomous Home University : Autonomous Institute,State Level,GSCS,31080,92.6293219,Amravati
1002,"Government College of Engineering, Amravati",100237210,Electronics and Telecommunication Engg,Government Autonomous Home University : Autonomous Institute,State Level,GSTS,132235,65.9070599,Amravati
1002,"Government College of Engineering, Amravati",100237210,Electronics and Telecommunication Engg,Government Autonomous Home University : Autonomous Institute,State Level,GVJS,40551,90.3279027,Amravati
1002,"Government College of Engineering, Amravati",100237210,Electronics and Telecommunication Engg,Government Autonomous Home University : Autonomous Institute,State Level,GNT2S,20729,95.1283815,Amravati
1002,"Government College of Engineering, Amravati",100237210,Electronics and Telecommunication Engg,Government Autonomous Home University : Autonomous Institute,State Level,GNT3S,35010,91.6610792,Amravati
1002,"Government College of Engineering, Amravati",100237210,Electronics and Telecommunication Engg,Government Autonomous Home University : Autonomous Institute,State Level,GOBCS,21081,95.060689,Amravati
1002,"Government College of Engineering, Amravati",100237210,Electronics and Telecommunication Engg,Government Autonomous Home University : Autonomous Institute,State Level,GSEBCS,26909,93.6416382,Amravati
1002,"Government College of Engineering, Amravati",100237210,Electronics and Telecommunication Engg,Government Autonomous Home University : Autonomous Institute,State Level,LOPENS,20487,95.1933808,Amravati
1002,"Government College of Engineering, Amravati",100237210,Electronics and Telecommunication Engg,Government Autonomous Home University : Autonomous Institute,State Level,LSCS,35687,91.53248,Amravati
1002,"Government College of Engineering, Amravati",100237210,Electronics and Telecommunication Engg,Government Autonomous Home University : Autonomous Institute,State Level,LSTS,84699,79.4663048,Amravati
1002,"Government College of Engineering, Amravati",100237210,Electronics and Telecommunication Engg,Government Autonomous Home University : Autonomous Institute,State Level,LNT1S,34214,91.8983104,Amravati
1002,"Government College of Engineering, Amravati",100237210,Electronics and Telecommunication Engg,Government Autonomous Home University : Autonomous Institute,State Level,LNT2S,32815,92.2153383,Amravati
1002,"Government College of Engineering, Amravati",100237210,Electronics and Telecommunication Engg,Government Autonomous Home University : Autonomous Institute,State Level,LOBCS,23115,94.5553041,Amravati
1002,"Government College of Engineering, Amravati",100237210,Electronics and Telecommunication Engg,Government Autonomous Home University : Autonomous Institute,State Level,LSEBCS,27456,93.462703,Amravati
1002,"Government College of Engineering, Amravati",100237210,Electronics and Telecommunication Engg,Government Autonomous Home University : Autonomous Institute,State Level,PWDOPENS,108768,72.9906413,Amravati
1002,"Government College of Engineering, Amravati",100237210,Electronics and Telecommunication Engg,Government Autonomous Home University : Autonomous Institute,State Level,PWDOBCS,214822,23.5136803,Amravati
1002,"Government College of Engineering, Amravati",100237210,Electronics and Telecommunication Engg,Government Autonomous Home University : Autonomous Institute,State Level,DEFOPENS,36579,91.3230812,Amravati
1002,"Government College of Engineering, Amravati",100237210,Electronics and Telecommunication Engg,Government Autonomous Home University : Autonomous Institute,State Level,DEFOBCS,96908,76.3286018,Amravati
1002,"Government College of Engineering, Amravati",100237210,Electronics and Telecommunication Engg,Government Autonomous Home University : Autonomous Institute,State Level,TFWS,14323,96.6545506,Amravati
1002,"Government College of Engineering, Amravati",100237210,Electronics and Telecommunication Engg,Government Autonomous Home University : Autonomous Institute,State Level,PWDROBCS,190381,41.1906024,Amravati
1002,"Government College of Engineering, Amravati",100237210,Electronics and Telecommunication Engg,Government Autonomous Home University : Autonomous Institute,State Level,DEFRSCS,85768,79.2630446,Amravati
1002,"Government College of Engineering, Amravati",100237210,Electronics and Telecommunication Engg,Government Autonomous Home University : Autonomous Institute,State Level,ORPHANI,216314,22.0653604,Amravati
1002,"Government College of Engineering, Amravati",100237210,Electronics and Telecommunication Engg,Government Autonomous Home University : Autonomous Institute,State Level,EWS,28702,93.1944731,Amravati
1002,"Government College of Engineering, Amravati",100246610,Instrumentation Engineering,Government Autonomous Home University : Autonomous Institute,State Level,GOPENS,38583,90.8447181,Amravati
1002,"Government College of Engineering, Amravati",100246610,Instrumentation Engineering,Government Autonomous Home University : Autonomous Institute,State Level,GSCS,65131,84.3808448,Amravati
1002,"Government College of Engineering, Amravati",100246610,Instrumentation Engineering,Government Autonomous Home University : Autonomous Institute,State Level,GSTS,174693,49.1980067,Amravati
1002,"Government College of Engineering, Amravati",100246610,Instrumentation Engineering,Government Autonomous Home University : Autonomous Institute,State Level,GNT1S,75400,81.9221888,Amravati
1002,"Government College of Engineering, Amravati",100246610,Instrumentation Engineering,Government Autonomous Home University : Autonomous Institute,State Level,GNT2S,71569,82.8318522,Amravati
1002,"Government College of Engineering, Amravati",100246610,Instrumentation Engineering,Government Autonomous Home University : Autonomous Institute,State Level,GOBCS,43017,89.7903443,Amravati
1002,"Government College of Engineering, Amravati",100246610,Instrumentation Engineering,Government Autonomous Home University : Autonomous Institute,State Level,GSEBCS,47256,88.7955476,Amravati
1002,"Government College of Engineering, Amravati",100246610,Instrumentation Engineering,Government Autonomous Home University : Autonomous Institute,State Level,LOPENS,43269,89.6618256,Amravati
1002,"Government College of Engineering, Amravati",100246610,Instrumentation Engineering,Government Autonomous Home University : Autonomous Institute,State Level,LSCS,59079,85.9212092,Amravati
1002,"Government College of Engineering, Amravati",100246610,Instrumentation Engineering,Government Autonomous Home University : Autonomous Institute,State Level,LVJS,76286,81.6705255,Amravati
1002,"Government College of Engineering, Amravati",100246610,Instrumentation Engineering,Government Autonomous Home University : Autonomous Institute,State Level,LOBCS,45104,89.2457163,Amravati
1002,"Government College of Engineering, Amravati",100246610,Instrumentation Engineering,Government Autonomous Home University : Autonomous Institute,State Level,LSEBCS,44149,89.5119454,Amravati
1002,"Government College of Engineering, Amravati",100246610,Instrumentation Engineering,Government Autonomous Home University : Autonomous Institute,State Level,PWDOPENS,199108,35.8612172,Amravati
1002,"Government College of Engineering, Amravati",100246610,Instrumentation Engineering,Government Autonomous Home University : Autonomous Institute,State Level,DEFOPENS,192197,40.4581492,Amravati
1002,"Government College of Engineering, Amravati",100246610,Instrumentation Engineering,Government Autonomous Home University : Autonomous Institute,State Level,TFWS,43093,89.6934787,Amravati
1002,"Government College of Engineering, Amravati",100246610,Instrumentation Engineering,Government Autonomous Home University : Autonomous Institute,State Level,DEFROBCS,55473,86.7461997,Amravati
1002,"Government College of Engineering, Amravati",100246610,Instrumentation Engineering,Government Autonomous Home University : Autonomous Institute,State Level,EWS,75405,81.9221888,Amravati
1002,"Government College of Engineering, Amravati",100261210,Mechanical Engineering,Government Autonomous Home University : Autonomous Institute,State Level,GOPENS,28890,93.1635295,Amravati
1002,"Government College of Engineering, Amravati",100261210,Mechanical Engineering,Government Autonomous Home University : Autonomous Institute,State Level,GSCS,51721,87.6469672,Amravati
1002,"Government College of Engineering, Amravati",100261210,Mechanical Engineering,Government Autonomous Home University : Autonomous Institute,State Level,GSTS,113645,71.4785529,Amravati
1002,"Government College of Engineering, Amravati",100261210,Mechanical Engineering,Government Autonomous Home University : Autonomous Institute,State Level,GVJS,33295,92.1242775,Amravati
1002,"Government College of Engineering, Amravati",100261210,Mechanical Engineering,Government Autonomous Home University : Autonomous Institute,State Level,GNT1S,45770,89.1791812,Amravati
1002,"Government College of Engineering, Amravati",100261210,Mechanical Engineering,Government Autonomous Home University : Autonomous Institute,State Level,GNT2S,47328,88.7955476,Amravati
1002,"Government College of Engineering, Amravati",100261210,Mechanical Engineering,Government Autonomous Home University : Autonomous Institute,State Level,GNT3S,42406,89.9742931,Amravati
1002,"Government College of Engineering, Amravati",100261210,Mechanical Engineering,Government Autonomous Home University : Autonomous Institute,State Level,GOBCS,31986,92.4480361,Amravati
1002,"Government College of Engineering, Amravati",100261210,Mechanical Engineering,Government Autonomous Home University : Autonomous Institute,State Level,GSEBCS,42533,89.9552166,Amravati
1002,"Government College of Engineering, Amravati",100261210,Mechanical Engineering,Government Autonomous Home University : Autonomous Institute,State Level,LOPENS,39987,90.5194308,Amravati
1002,"Government College of Engineering, Amravati",100261210,Mechanical Engineering,Government Autonomous Home University : Autonomous Institute,State Level,LSCS,61209,85.2987504,Amravati
1002,"Government College of Engineering, Amravati",100261210,Mechanical Engineering,Government Autonomous Home University : Autonomous Institute,State Level,LSTS,190286,41.1906024,Amravati
1002,"Government College of Engineering, Amravati",100261210,Mechanical Engineering,Government Autonomous Home University : Autonomous Institute,State Level,LNT1S,66921,83.9561363,Amravati
1002,"Government College of Engineering, Amravati",100261210,Mechanical Engineering,Government Autonomous Home University : Autonomous Institute,State Level,LNT3S,43575,89.621821,Amravati
1002,"Government College of Engineering, Amravati",100261210,Mechanical Engineering,Government Autonomous Home University : Autonomous Institute,State Level,LOBCS,44652,89.4256012,Amravati
1002,"Government College of Engineering, Amravati",100261210,Mechanical Engineering,Government Autonomous Home University : Autonomous Institute,State Level,LSEBCS,56293,86.5848999,Amravati
1002,"Government College of Engineering, Amravati",100261210,Mechanical Engineering,Government Autonomous Home University : Autonomous Institute,State Level,PWDOPENS,205912,31.0015898,Amravati
1002,"Government College of Engineering, Amravati",100261210,Mechanical Engineering,Government Autonomous Home University : Autonomous Institute,State Level,DEFOPENS,58585,85.9891185,Amravati
1002,"Government College of Engineering, Amravati",100261210,Mechanical Engineering,Government Autonomous Home University : Autonomous Institute,State Level,DEFOBCS,140904,62.965955,Amravati
1002,"Government College of Engineering, Amravati",100261210,Mechanical Engineering,Government Autonomous Home University : Autonomous Institute,State Level,TFWS,28325,93.3319332,Amravati
1002,"Government College of Engineering, Amravati",100261210,Mechanical Engineering,Government Autonomous Home University : Autonomous Institute,State Level,DEFRNT2S,84702,79.4663048,Amravati
1002,"Government College of Engineering, Amravati",100261210,Mechanical Engineering,Government Autonomous Home University : Autonomous Institute,State Level,EWS,64264,84.4852349,Amravati
1005,"Sant Gadge Baba Amravati University,Amravati",100550310,Food Technology,University Department Home University : Sant Gadge Baba Amravati University,Home University Seats Allotted to Home University Candidates,GOPENH,28070,93.9617023,Amravati
1005,"Sant Gadge Baba Amravati University,Amravati",100550310,Food Technology,University Department Home University : Sant Gadge Baba Amravati University,Home University Seats Allotted to Home University Candidates,GSCH,31504,93.1737137,Amravati
1005,"Sant Gadge Baba Amravati University,Amravati",100550310,Food Technology,University Department Home University : Sant Gadge Baba Amravati University,Home University Seats Allotted to Home University Candidates,GSTH,81381,81.8599034,Amravati
1005,"Sant Gadge Baba Amravati University,Amravati",100550310,Food Technology,University Department Home University : Sant Gadge Baba Amravati University,Home University Seats Allotted to Home University Candidates,GNT2H,37717,91.803141,Amravati
1005,"Sant Gadge Baba Amravati University,Amravati",100550310,Food Technology,University Department Home University : Sant Gadge Baba Amravati University,Home University Seats Allotted to Home University Candidates,GOBCH,48034,89.5068295,Amravati
1005,"Sant Gadge Baba Amravati University,Amravati",100550310,Food Technology,University Department Home University : Sant Gadge Baba Amravati University,Home University Seats Allotted to Home University Candidates,GSEBCH,161681,58.1924692,Amravati
1005,"Sant Gadge Baba Amravati University,Amravati",100550310,Food Technology,University Department Home University : Sant Gadge Baba Amravati University,Home University Seats Allotted to Home University Candidates,LOPENH,23511,94.9642625,Amravati
1005,"Sant Gadge Baba Amravati University,Amravati",100550310,Food Technology,University Department Home University : Sant Gadge Baba Amravati University,Other Than Home University Seats Allotted to Other Than Home University Candidates,GOPENO,15103,96.7906266,Amravati
1005,"Sant Gadge Baba Amravati University,Amravati",100550310,Food Technology,University Department Home University : Sant Gadge Baba Amravati University,Other Than Home University Seats Allotted to Other Than Home University Candidates,GSCO,26654,94.2622611,Amravati
1005,"Sant Gadge Baba Amravati University,Amravati",100550310,Food Technology,University Department Home University : Sant Gadge Baba Amravati University,Other Than Home University Seats Allotted to Other Than Home University Candidates,GVJO,25061,94.6480451,Amravati
1005,"Sant Gadge Baba Amravati University,Amravati",100550310,Food Technology,University Department Home University : Sant Gadge Baba Amravati University,Other Than Home University Seats Allotted to Other Than Home University Candidates,GSEBCO,69201,84.539834,Amravati
1005,"Sant Gadge Baba Amravati University,Amravati",100550310,Food Technology,University Department Home University : Sant Gadge Baba Amravati University,State Level,TFWS,6500,0,Amravati
1005,"Sant Gadge Baba Amravati University,Amravati",100550310,Food Technology,University Department Home University : Sant Gadge Baba Amravati University,State Level,EWS,33476,92.7564924,Amravati
1005,"Sant Gadge Baba Amravati University,Amravati",100551710,Oil and Paints Technology,University Department Home University : Sant Gadge Baba Amravati University,Home University Seats Allotted to Home University Candidates,GOPENH,187578,43.1094862,Amravati
1005,"Sant Gadge Baba Amravati University,Amravati",100551710,Oil and Paints Technology,University Department Home University : Sant Gadge Baba Amravati University,Home University Seats Allotted to Home University Candidates,GVJH,196315,37.8307719,Amravati
1005,"Sant Gadge Baba Amravati University,Amravati",100551710,Oil and Paints Technology,University Department Home University : Sant Gadge Baba Amravati University,Home University Seats Allotted to Home University Candidates,GOBCH,190791,41.0952232,Amravati
1005,"Sant Gadge Baba Amravati University,Amravati",100551710,Oil and Paints Technology,University Department Home University : Sant Gadge Baba Amravati University,Home University Seats Allotted to Home University Candidates,LOPENH,158700,56.2435713,Amravati
1005,"Sant Gadge Baba Amravati University,Amravati",100551710,Oil and Paints Technology,University Department Home University : Sant Gadge Baba Amravati University,Home University Seats Allotted to Home University Candidates,LOBCH,170959,51.2488599,Amravati
1005,"Sant Gadge Baba Amravati University,Amravati",100551710,Oil and Paints Technology,University Department Home University : Sant Gadge Baba Amravati University,Home University Seats Allotted to Other Than Home University Candidates,GNT2H,192093,40.4581492,Amravati
1005,"Sant Gadge Baba Amravati University,Amravati",100551710,Oil and Paints Technology,University Department Home University : Sant Gadge Baba Amravati University,Other Than Home University Seats Allotted to Other Than Home University Candidates,GOPENO,89927,77.9589871,Amravati
